order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDI04261,2018-09-12,16:27:02,Dinner,NS,"[('Pasta', 6), ('Salmon', 2), ('Fish&Chips', 9), ('Shrimp', 2)]",670.0,-37.8071296,144.9957194,1,8.816,14.7486575
ORDI02418,2018-02-14,09:21:07,Breakfast,NS,"[('Cereal', 10), ('Pancake', 1), ('Eggs', 1)]",256.25,37.823736,144.9761444,0,9.119,14.2272784
ORDB03439,2018-12-04,19:09:17,Dinner,TP,"[('Shrimp', 7), ('Pasta', 9), ('Fish&Chips', 6)]",835.5,-37.8105716,145.0008345,1,11.112,14.8326893
ORDI03123,2018-05-19,12:33:48,Lunch,NS,"[('Burger', 6), ('Fries', 9), ('Steak', 2), ('Salad', 7), ('Chicken', 5)]",664.4,-37.8157841,144.9555109,0,8.66,16.1406065
ORDY07796,2018-05-10,12:13:31,Lunch,TP,"[('Fries', 10), ('Burger', 3), ('Chicken', 5), ('Steak', 10)]",823.0,37.8252106,144.9423044,0,9.361,12.5859618
ORDX02614,2018-23-06,13:44:47,Lunch,BK,"[('Steak', 9), ('Chicken', 10), ('Burger', 7), ('Salad', 2), ('Fries', 5)]",1036.4,-37.7993985,144.9997805,0,5.387,13.479076
ORDZ09470,2018-12-21,19:39:43,Dinner,NS,"[('Fish&Chips', 4), ('Shrimp', 1), ('Salmon', 5)]",399.0,-37.814828,144.932784,0,9.153,15.6269183
ORDX10343,2018-01-31,08:50:42,Breakfast,BK,"[('Eggs', 9), ('Cereal', 6), ('Coffee', 8), ('Pancake', 10)]",626.5,-37.8202219,145.0144621,0,4.481,9.1601226
ORDK06117,2018-11-23,18:49:00,Dinner,BK,"[('Shrimp', 6), ('Pasta', 5), ('Fish&Chips', 7)]",706.5,37.7987401,144.9892958,0,6.207,12.2803092
ORDX05709,2018-03-06,10:01:41,Breakfast,BK,"[('Eggs', 4), ('Salad', 6)]",214.0,-37.813229,144.9514476,0,8.551,13.8115053
ORDC04834,2018-05-06,12:03:22,Lunch,NS,"[('Chicken', 9), ('Steak', 8), ('Burger', 1), ('Fries', 9)]",787.0,-37.8006918,144.9839964,0,7.452,15.041002
ORDI09943,2018-27-05,12:43:56,Lunch,NS,"[('Chicken', 3), ('Salad', 9)]",250.8,-37.7961278,144.994919,0,11.122,18.4008738
ORDZ05969,2018-11-03,18:08:27,Dinner,NS,"[('Salmon', 1), ('Steak', 5)]",311.0,-37.8198285,144.981652,0,8.979,17.2270296
ORDY01944,2018-16-04,11:22:49,Breakfast,TP,"[('Pancake', 10), ('Cereal', 2), ('Coffee', 8)]",344.5,-37.8139572,144.9560267,0,8.542,11.3629758
ORDC09841,2018-09-16,16:27:02,Dinner,NS,"[('Shrimp', 4), ('Pasta', 8)]",436.0,-37.8055853,144.941927,1,9.315,16.7843063
ORDZ04302,2018-08-22,15:46:28,Dinner,NS,"[('Burger', 10), ('Chicken', 8), ('Salad', 4), ('Fries', 5)]",694.8,-37.8118821,144.9789917,0,7.96,13.1573614
ORDZ08003,2018-03-01,09:51:32,Breakfast,NS,"[('Cereal', 1), ('Pancake', 4), ('Coffee', 7), ('Eggs', 5)]",280.5,-37.7983344,144.9784699,0,7.065,12.0916408
ORDY09169,2018-12-05,19:09:17,Dinner,TP,"[('Salmon', 6), ('Pasta', 8), ('Fish&Chips', 9)]",781.0,-37.814424,145.0149411,0,13.013,16.1745168
ORDB07451,2018-11-30,18:59:09,Dinner,TP,"[('Shrimp', 3), ('Fish&Chips', 1), ('Salmon', 4)]",361.0,-37.8019971,145.0034535,0,12.03,16.0834069
ORDC10595,2018-07-08,14:15:12,Lunch,NS,"[('Burger', 1), ('Chicken', 6)]",223.0,-37.8178648,144.9513741,0,9.169,16.6389423
ORDI06328,2018-05-24,12:43:56,Lunch,NS,"[('Burger', 5), ('Salad', 9)]",309.8,-37.8128845,144.9848008,0,8.48,14.3583419
ORDX00087,2018-01-15,08:20:16,Breakfast,BK,"[('Eggs', 6), ('Coffee', 8), ('Pancake', 9)]",410.25,37.8134235,144.9381332,1,9.895,7.3175494
ORDB00353,2018-01-14,08:20:16,Breakfast,TP,"[('Cereal', 9), ('Salmon', 9), ('Eggs', 8)]",432.5,-37.8052525,144.9260628,1,11.503,7.6165043
ORDB09387,2018-02-24,09:41:24,Breakfast,NS,"[('Eggs', 3), ('Coffee', 3)]",88.5,-37.8163708,144.9603311,0,8.166,12.291579
ORDC06659,2018-07-24,14:45:38,Lunch,NS,"[('Burger', 9), ('Salad', 8)]",416.6,-37.8122845,144.9232182,0,10.326,15.6716728
ORDI10388,2018-04-24,11:43:05,Breakfast,ns,"[('Cereal', 2), ('Coffee', 9)]",109.5,-37.807262,144.9590828,0,7.707,12.4400602
ORDB09267,2018-01-02,08:00:00,Breakfast,TP,"[('Cereal', 8), ('Eggs', 8)]",344.0,-37.812957,144.9434602,1,9.83,6.2708991
ORDA10699,07-09-2018,16:16:54,Dinner,BK,"[('Fish&Chips', 2), ('Pasta', 3), ('Shrimp', 8)]",584.5,-37.821232,144.9780544,0,7.09,14.0480728
ORDI03256,2018-09-15,16:27:02,Dinner,NS,"[('Pasta', 5), ('Salmon', 10), ('Shrimp', 6), ('Fish&Chips', 6)]",1081.5,-37.8009681,145.0035962,0,9.42,17.420045
ORDX04224,2018-03-20,10:32:06,Breakfast,BK,"[('Steak', 10), ('Pancake', 8)]",269.0,-37.8111047,144.9587613,0,7.873,13.0793434
ORDB02804,2018-09-29,16:57:27,Dinner,TP,"[('Shrimp', 4), ('Salmon', 6), ('Fish&Chips', 1)]",497.0,37.8072934,144.9507282,0,9.422,15.4046363
ORDA01976,2018-11-13,18:28:43,Dinner,BK,"[('Pasta', 2), ('Salmon', 3), ('Fish&Chips', 3), ('Shrimp', 9)]",769.0,-37.8179257,144.9676815,1,7.429,14.77026
ORDX04076,2018-12-19,19:39:43,Dinner,BK,"[('Salmon', 5), ('Shrimp', 6), ('Fish&Chips', 7)]",774.0,-37.8239891,144.9846665,0,6.68,13.6809857
ORDI09473,2018-01-28,08:50:42,Breakfast,NS,"[('Pancake', 6), ('Eggs', 8)]",321.5,37.8047307,144.9352156,0,9.848,16.6837354
ORDZ05251,2018-10-21,17:38:01,Dinner,NS,"[('Fish&Chips', 10), ('Salmon', 7)]",637.0,37.8072243,144.9924968,0,8.489,16.3315492
ORDB08691,2018-11-19,18:38:52,Dinner,TP,"[('Salmon', 5), ('Fish&Chips', 9), ('Pasta', 9)]",767.5,-37.8205611,144.9487888,0,8.881,12.8908081
ORDB03701,2018-04-07,11:12:40,Lunch,TP,"[('Cereal', 3), ('Eggs', 1), ('Pancake', 3)]",157.75,-37.8181372,145.0107552,0,11.682,15.7472175
ORDB10948,2018-11-24,18:49:00,Dinner,TP,"[('Pasta', 3), ('Shrimp', 8), ('Salmon', 3), ('Fish&Chips', 3)]",742.5,-37.8138259,144.9399206,0,10.137,15.337407
ORDA04975,2018-04-18,11:32:57,Breakfast,BK,"[('Eggs', 8), ('Coffee', 7), ('Pancake', 6), ('Cereal', 7)]",521.0,-37.8131757,144.9739629,0,6.831,11.5111576
ORDB00219,2018-11-10,18:18:35,Dinner,TP,"[('Shrimp', 1), ('Salmon', 4), ('Pasta', 3), ('Fish&Chips', 9)]",615.5,-37.8205902,144.9830457,0,9.183,15.132363
ORDX06987,2018-02-12,09:21:07,Breakfast,BK,"[('Eggs', 10), ('Cereal', 3), ('Pancake', 6), ('Coffee', 1)]",294.5,-37.8141203,144.9716676,0,7.037,12.036275
ORDY00689,2018-01-29,08:50:42,Breakfast,TP,"[('Eggs', 1), ('Pancake', 10), ('Coffee', 10)]",339.5,-37.8157032,144.965572,0,9.657,10.9820611
ORDX01300,2018-10-19,17:38:01,Dinner,BK,"[('Shrimp', 2), ('Fish&Chips', 10), ('Pasta', 6)]",623.0,-37.8005148,145.0036152,0,5.475,12.2044535
ORDJ07149,2018-01-16,08:20:16,Breakfast,TP,"[('Pancake', 6), ('Coffee', 5), ('Cereal', 6)]",309.0,-37.8161009,144.9726103,1,8.219,5.569826
ORDZ08267,2018-11-11,18:28:43,Dinner,NS,"[('Salmon', 10), ('Shrimp', 8), ('Pasta', 7)]",1034.5,-37.8152749,144.9446734,0,9.23,17.6149728
ORDI09646,2018-08-12,15:26:11,Lunch,NS,"[('Salad', 3), ('Chicken', 4), ('Burger', 10), ('Fries', 10)]",609.6,-37.8115182,144.9609941,0,7.81,15.1989231
ORDA04050,2018-12-10,19:19:26,Dinner,BK,"[('Shrimp', 5), ('Pasta', 10), ('Salmon', 6)]",791.0,-37.8252827,144.9480362,0,9.419,16.4898495
ORDA02811,2018-01-12,08:20:16,Breakfast,NS,"[('Cereal', 2), ('Eggs', 2), ('Coffee', 9), ('Pancake', 8)]",347.5,-37.8075185,144.9706725,1,6.738,5.5091583
ORDY07839,2018-23-03,10:42:15,Breakfast,TP,"[('Eggs', 7), ('Coffee', 8), ('Cereal', 4), ('Pancake', 2)]",346.5,-37.8187937,144.9168526,0,11.702,13.8983241
ORDZ08146,2018-01-26,08:40:33,Breakfast,NS,"[('Cereal', 5), ('Coffee', 2), ('Pancake', 4), ('Eggs', 7)]",371.0,-37.8039824,145.0075865,1,9.814,14.8225365
ORDA00118,2018-08-28,15:56:37,Lunch,BK,"[('Salad', 5), ('Fries', 3), ('Chicken', 9), ('Steak', 4), ('Burger', 7)]",807.0,-37.8102862,144.9613285,0,7.621,13.4023074
ORDY01634,2018-17-03,10:21:58,Breakfast,TP,"[('Pancake', 1), ('Coffee', 1), ('Cereal', 10)]",241.75,-37.823242,144.9881207,0,9.33,14.048158
ORDX04965,2018-10-28,17:58:18,Breakfast,BK,"[('Salmon', 4), ('Fish&Chips', 7)]",409.0,-37.8214785,144.9693451,0,7.851,17.0937684
ORDZ01183,2018-03-17,10:21:58,Breakfast,NS,"[('Eggs', 2), ('Coffee', 2)]",59.0,-37.8220638,144.9740074,0,9.168,15.8792659
ORDJ02068,2018-03-12,10:11:49,Breakfast,TP,"[('Cereal', 10), ('Eggs', 4), ('Pancake', 2)]",346.5,-37.8240051,144.9802064,0,9.019,11.7265472
ORDZ00916,2018-04-17,11:22:49,Breakfast,tp,"[('Eggs', 1), ('Pancake', 4), ('Coffee', 7), ('Cereal', 10)]",381.5,-37.8031277,144.9730466,0,6.549,11.3051248
ORDY04020,06-11-2018,18:18:35,Dinner,TP,"[('Salmon', 2), ('Shrimp', 10), ('Fish&Chips', 3)]",727.0,-37.8112863,144.961647,0,8.384,12.4435208
ORDX02886,2018-04-07,11:12:40,Breakfast,BK,"[('Coffee', 5), ('Cereal', 10)]",247.5,-37.8177828,144.9663077,0,7.524,15.125727
ORDZ01555,2018-06-18,13:34:38,Lunch,NS,"[('Chicken', 3), ('Fries', 7)]",180.0,-37.822465,145.0058954,0,11.296,16.3855103
ORDB10617,2018-08-15,15:26:11,Lunch,TP,"[('Salad', 1), ('Fries', 4), ('Burger', 10), ('Steak', 6), ('Chicken', 9)]",933.2,-37.8239717,145.0017417,0,10.568,13.9532376
ORDY10877,2018-12-24,19:49:51,Dinner,TP,"[('Shrimp', 6), ('Pasta', 8), ('Fish&Chips', 9)]",742.4,-37.8192904,145.0056706,0,11.096,14.9858105
ORDB01709,2018-07-26,14:45:38,Lunch,TP,"[('Chicken', 9), ('Burger', 10), ('Salad', 9)]",672.5,-37.811299,144.9477093,0,10.441,13.5957704
ORDB05444,2018-02-25,09:51:32,Breakfast,TP,"[('Pancake', 9), ('Coffee', 8)]",470.5,-37.8118571,144.9361346,0,10.986,14.6367873
ORDB07124,2018-10-06,17:07:36,Dinner,TP,"[('Shrimp', 2), ('Pasta', 3), ('Fish&Chips', 8)]",470.5,37.8094882,144.9637279,0,8.667,14.1688325
ORDC01700,2018-02-10,09:10:59,Breakfast,NS,"[('Coffee', 6), ('Cereal', 5)]",150.0,-37.8233265,144.960753,0,9.3,16.1751502
ORDY06134,2018-07-16,14:25:21,Lunch,TP,"[('Chicken', 2), ('Burger', 6), ('Salad', 4), ('Fries', 5), ('Steak', 7)]",693.8,-37.8215051,144.9692796,0,7.772,11.2115803
ORDA05356,2018-02-11,09:21:07,Dinner,BK,"[('Pancake', 5), ('Eggs', 9)]",319.25,-37.8159325,144.9721877,0,6.967,14.9134986
ORDB01913,2018-09-05,16:06:45,Dinner,TP,"[('Shrimp', 1), ('Fish&Chips', 5), ('Pasta', 4)]",339.0,-37.8187646,144.9164875,0,11.659,14.9055228
ORDK00805,2018-01-19,08:30:25,Breakfast,BK,"[('Eggs', 2), ('Pancake', 3), ('Cereal', 2), ('Coffee', 3)]",181.25,-37.823757,144.9475243,0,9.471,14.3233535
ORDB00980,2018-10-09,17:17:44,Dinner,TP,"[('Pasta', 6), ('Fish&Chips', 10)]",515.0,-37.8120238,144.9523039,0,9.101,13.563627
ORDK08049,2018-05-07,12:13:31,Lunch,BK,"[('Fries', 8), ('Steak', 6), ('Chicken', 8), ('Burger', 9), ('Salad', 2)]",935.4,-37.8042044,144.9714721,0,7.089,12.9480057
ORDI02976,2018-08-20,15:36:20,Dinner,NS,"[('Salad', 3), ('Steak', 4), ('Fries', 1)]",243.6,-37.804107,144.9483779,0,8.561,14.3551668
ORDZ04952,2018-12-30,20:00:00,Dinner,NS,"[('Pasta', 5), ('Salmon', 3), ('Fish&Chips', 1)]",295.5,-37.815645,144.937896,0,9.974,18.4354704
ORDX04316,2018-08-28,15:56:37,Lunch,BK,"[('Burger', 7), ('Salad', 3)]",268.6,-37.8142509,144.9632518,0,7.725,13.8879394
ORDC09782,2018-12-08,19:19:26,Dinner,NS,"[('Pasta', 8), ('Shrimp', 10), ('Fish&Chips', 4)]",900.0,-37.8051508,145.0057666,0,6.738,17.8828107
ORDJ01884,2018-01-13,08:20:16,Breakfast,TP,"[('Cereal', 4), ('Coffee', 4), ('Pancake', 4)]",211.0,-37.821389,144.9450712,1,9.168,6.912266
ORDK07611,2018-02-17,09:31:16,Breakfast,BK,"[('Coffee', 6), ('Cereal', 3), ('Eggs', 6), ('Pancake', 5)]",361.25,-37.8264998,144.9862556,0,7.447,15.4337401
ORDX01056,2018-05-11,12:13:31,Lunch,BK,"[('Chicken', 6), ('Salad', 9)]",109.5,-37.8117735,145.0020003,0,4.043,9.6750787
ORDX01811,10-11-2018,18:18:35,Dinner,BK,"[('Shrimp', 5), ('Fish&Chips', 3)]",375.0,-37.8163214,144.9668469,0,7.489,16.8883644
ORDZ03246,2018-07-30,14:55:46,Lunch,NS,"[('Burger', 9), ('Salad', 4), ('Chicken', 2), ('Steak', 7)]",726.8,-37.8151717,144.9450809,0,9.19,14.4555805
ORDX08186,2018-05-26,12:43:56,Lunch,BK,"[('Salad', 1), ('Burger', 7), ('Fries', 10)]",354.2,37.8058495,144.9558643,0,8.074,16.3803525
ORDK09790,2018-08-14,15:26:11,Lunch,BK,"[('Chicken', 10), ('Steak', 9), ('Fries', 8)]",821.0,-37.8035067,144.954176,0,8.317,14.5077117
ORDK10978,2018-05-26,12:43:56,Lunch,BK,"[('Steak', 2), ('Fries', 6), ('Burger', 10), ('Chicken', 6)]",664.0,-37.8019999,144.9636398,0,8.875,16.3374399
ORDC09026,2018-27-06,13:44:47,Lunch,NS,"[('Fries', 3), ('Steak', 9)]",441.0,-37.8232637,144.9781981,0,8.89,14.1821181
ORDK06872,2018-06-27,13:44:47,Lunch,bk,"[('Fries', 9), ('Chicken', 10), ('Salad', 2), ('Steak', 1), ('Burger', 8)]",755.4,-37.804485,145.0039791,0,5.681,11.3624101
ORDX04234,2018-04-10,11:12:40,Breakfast,BK,"[('Eggs', 9), ('Cereal', 9), ('Coffee', 5), ('Salad', 10)]",667.0,-37.8006529,144.9703117,0,7.485,12.3248385
ORDA06118,2018-09-02,16:06:45,Dinner,BK,"[('Coffee', 4), ('Pasta', 4), ('Shrimp', 9), ('Salmon', 3)]",859.0,-37.8126519,144.9681948,0,7.244,16.8821618
ORDB02913,2018-02-10,09:21:07,Breakfast,TP,"[('Coffee', 6), ('Eggs', 1)]",67.0,-37.8068471,144.9657943,0,9.088,13.1586924
ORDJ02741,2018-05-11,12:13:31,Lunch,TP,"[('Salad', 4), ('Steak', 6)]",338.8,-37.81127,145.0019469,0,11.176,14.2946358
ORDK04572,2018-12-12,19:29:34,Dinner,BK,"[('Fish&Chips', 7), ('Cereal', 7)]",623.0,-37.8141043,144.9641582,0,7.655,14.0893428
ORDZ09415,2018-02-02,09:00:50,Breakfast,NS,"[('Cereal', 4), ('Pancake', 10)]",326.5,-37.80602,144.9561465,0,7.946,12.8711782
ORDZ03172,2018-10-29,17:58:18,Dinner,NS,"[('Shrimp', 2), ('Salmon', 1)]",149.0,-37.8012547,144.9626936,0,6.923,13.559963
ORDX10576,2018-04-13,11:22:49,Breakfast,BK,"[('Cereal', 1), ('Eggs', 1), ('Coffee', 1), ('Pancake', 5)]",171.75,-37.8021485,144.9442805,0,9.277,14.3701709
ORDZ02204,2018-06-12,13:24:30,Lunch,NS,"[('Chicken', 2), ('Fries', 4), ('Burger', 7), ('Salad', 8), ('Steak', 4)]",646.6,-37.8237048,144.9970525,0,10.278,15.8661081
ORDI05562,2018-10-24,17:48:10,Dinner,NS,"[('Fish&Chips', 7), ('Shrimp', 8)]",677.0,-37.8204595,144.9663365,1,8.868,14.7733347
ORDI10385,2018-01-25,08:40:33,Breakfast,NS,"[('Eggs', 7), ('Coffee', 1), ('Cereal', 6)]",211.75,-37.8202844,144.9536529,0,9.454,13.9370433
ORDZ03488,2018-10-01,17:07:36,Dinner,NS,"[('Fish&Chips', 7), ('Shrimp', 7)]",623.0,37.8040983,144.9334214,0,10.016,15.804527
ORDY02734,2018-12-23,19:49:51,Dinner,TP,"[('Salmon', 4), ('Pasta', 1), ('Fish&Chips', 8), ('Shrimp', 3)]",633.5,-37.8198403,145.0041663,0,11.053,16.1798795
ORDY06213,07-11-2018,18:18:35,Dinner,TP,"[('Shrimp', 2), ('Fish&Chips', 2), ('Salmon', 4), ('Pasta', 9)]",589.5,-37.8097097,144.9612294,0,8.553,12.5930098
ORDJ03594,2018-07-02,14:05:04,Lunch,TP,"[('Salad', 5), ('Chicken', 10), ('Steak', 7), ('Fries', 6)]",517.0,-37.8128738,144.9641853,0,8.234,11.3825705
ORDJ06501,2018-02-27,09:51:32,Breakfast,NS,"[('Cereal', 8), ('Coffee', 4), ('Pancake', 6), ('Eggs', 1)]",365.5,-37.8063831,144.9323713,0,10.978,13.8337819
ORDC07380,2018-05-06,12:03:22,Lunch,NS,"[('Chicken', 6), ('Fries', 9), ('Steak', 5)]",525.0,-37.8085607,144.9476394,1,8.849,16.1536361
ORDA07858,2018-02-04,09:00:50,Breakfast,BK,"[('Pancake', 4), ('Coffee', 6), ('Eggs', 1)]",164.0,-37.8059306,144.9552821,0,7.244,15.1274208
ORDJ04378,2018-02-11,09:21:07,Breakfast,TP,"[('Coffee', 9), ('Eggs', 5), ('Pancake', 7)]",347.25,-37.8111324,144.9699786,1,8.768,12.4685359
ORDB05788,2018-12-23,19:49:51,Dinner,TP,"[('Fish&Chips', 6), ('Shrimp', 5)]",480.0,-37.8003919,144.9609668,0,9.675,15.3230261
ORDY05281,2018-06-29,13:54:55,Lunch,TP,"[('Fries', 9), ('Salad', 2), ('Chicken', 3), ('Steak', 6)]",508.4,37.8216312,144.9838567,0,9.016,12.4714625
ORDY03267,2018-01-18,08:30:25,Breakfast,TP,"[('Eggs', 9), ('Pancake', 5)]",319.25,-37.8229277,144.9371661,1,9.807,6.4130056
ORDK03996,2018-06-26,13:44:47,Lunch,BK,"[('Burger', 9), ('Salad', 8), ('Fries', 4), ('Chicken', 3)]",560.6,-37.825772,144.9844382,0,6.906,12.6718016
ORDJ08164,2018-08-01,14:55:46,Lunch,TP,"[('Burger', 8), ('Salad', 9), ('Chicken', 8), ('Fries', 4)]",706.8,-37.7990664,144.9728229,0,10.249,14.0128649
ORDB00810,2018-11-14,18:28:43,Dinner,TP,"[('Salmon', 5), ('Shrimp', 2), ('Fish&Chips', 10)]",663.0,-37.8016723,144.9849211,0,7.758,14.4544111
ORDC07648,2018-09-12,16:27:02,Dinner,NS,"[('Salmon', 8), ('Fish&Chips', 2), ('Pasta', 1), ('Shrimp', 5)]",695.5,-37.8067543,144.9414231,0,9.452,15.4902391
ORDB05233,2018-09-26,16:47:19,Dinner,TP,"[('Pasta', 2), ('Salmon', 5), ('Shrimp', 6)]",584.0,-37.7992381,144.9605714,0,9.992,13.8496005
ORDC00348,2018-11-16,18:38:52,Dinner,ns,"[('Salmon', 5), ('Fish&Chips', 7), ('Pasta', 5)]",587.5,-37.8178761,144.9673113,0,8.472,14.2638067
ORDC00916,2018-04-30,11:53:14,Breakfast,NS,"[('Pancake', 7), ('Eggs', 4), ('Coffee', 4), ('Cereal', 5)]",392.75,-37.7997658,144.9551981,0,8.583,12.8300296
ORDY02981,2018-25-02,09:41:24,Breakfast,TP,"[('Cereal', 3), ('Coffee', 10), ('Eggs', 8)]",314.0,-37.824583,144.9459414,0,8.939,13.4128704
ORDZ01010,2018-05-23,12:43:56,Lunch,NS,"[('Burger', 7), ('Chicken', 9), ('Salad', 7), ('Fries', 10)]",745.4,-37.8140453,144.9900188,0,8.997,14.5368535
ORDX06415,2018-04-11,11:12:40,Breakfast,BK,"[('Cereal', 3), ('Eggs', 9), ('Coffee', 2)]",276.0,-37.7994828,144.9368464,0,9.999,14.5403429
ORDJ04992,2018-09-27,16:57:27,Dinner,TP,"[('Shrimp', 10), ('Pasta', 2), ('Fish&Chips', 7), ('Salmon', 6)]",1086.0,-37.8024092,145.0158325,1,13.828,17.4123552
ORDB01430,2018-10-27,17:58:18,Dinner,TP,"[('Fish&Chips', 7), ('Shrimp', 10), ('Salmon', 9)]",1154.0,-37.8081991,144.9686278,0,9.071,14.3445396
ORDX03456,2018-01-07,08:10:08,Breakfast,BK,"[('Eggs', 9), ('Cereal', 2), ('Coffee', 5)]",277.5,-37.8122119,144.9370288,1,10.218,8.4860356
ORDB10760,2018-04-21,11:32:57,Breakfast,TP,"[('Coffee', 8), ('Eggs', 4)]",148.0,-37.8190718,144.952464,0,8.595,12.921403
ORDK10972,2018-10-27,17:58:18,Dinner,BK,"[('Salmon', 2), ('Pasta', 5), ('Coffee', 5)]",489.5,-37.8186188,144.9991809,0,4.953,14.2593039
ORDC01065,2018-06-28,13:54:55,Lunch,NS,"[('Chicken', 4), ('Burger', 8), ('Fries', 7), ('Salad', 8), ('Steak', 6)]",867.6,-37.8116326,144.9566842,0,8.19,13.5390579
ORDA03764,2018-10-27,17:58:18,Dinner,BK,"[('Salmon', 10), ('Shrimp', 9), ('Pasta', 5), ('Fish&Chips', 4)]",1173.5,-37.8182464,144.9642249,1,7.726,17.0876873
ORDJ08218,2018-02-19,09:31:16,Breakfast,tp,"[('Cereal', 8), ('Coffee', 5), ('Pancake', 7), ('Eggs', 2)]",419.25,-37.8050314,144.9279056,0,11.381,13.9990016
ORDK09251,2018-09-30,16:57:27,Dinner,ns,"[('Shrimp', 2), ('Salmon', 10), ('Pasta', 9), ('Fish&Chips', 4)]",905.5,-37.8055058,144.997886,0,4.767,13.7571591
ORDZ10678,2018-02-23,09:41:24,Breakfast,BK,"[('Pancake', 8), ('Cereal', 8), ('Coffee', 1)]",369.5,-37.8066068,144.9324524,0,10.18,15.210386
ORDZ05614,2018-29-07,14:55:46,Lunch,NS,"[('Salad', 2), ('Fries', 10)]",154.4,-37.8006286,144.9548047,0,7.646,14.6765072
ORDY10859,2018-11-20,18:38:52,Dinner,TP,"[('Pasta', 9), ('Salmon', 5), ('Fish&Chips', 6)]",662.5,-37.8181822,144.9521435,1,8.963,12.8478009
ORDZ03829,2018-09-01,16:06:45,Dinner,NS,"[('Cereal', 9), ('Shrimp', 7)]",625.5,-37.8165469,144.9547695,0,8.809,16.9048748
ORDJ03918,2018-05-28,12:54:05,Lunch,TP,"[('Salad', 9), ('Burger', 3), ('Steak', 6), ('Chicken', 2), ('Fries', 2)]",605.8,-37.8008184,144.9444139,0,10.541,13.3029046
ORDC10517,2018-03-20,10:32:06,Breakfast,NS,"[('Coffee', 6), ('Eggs', 5), ('Pancake', 6)]",300.5,-37.810072,144.9576654,0,8.001,13.4792454
ORDZ08591,2018-05-01,11:53:14,Breakfast,NS,"[('Eggs', 3), ('Coffee', 5)]",103.5,-37.8089549,144.9499068,0,8.684,13.6492671
ORDJ01238,2018-05-06,12:03:22,Lunch,TP,"[('Burger', 7), ('Salad', 8), ('Steak', 8), ('Fries', 10), ('Chicken', 1)]",866.6,-37.7989577,144.9842546,0,10.795,15.5215838
ORDK05597,2018-07-03,14:05:04,Lunch,BK,"[('Fries', 2), ('Burger', 1), ('Steak', 1)]",100.0,-37.8097275,144.9639608,0,9.974,13.0967727
ORDZ05738,2018-07-31,14:55:46,Lunch,NS,"[('Burger', 1), ('Steak', 10), ('Fries', 5)]",541.0,-37.8232307,144.9558116,0,4.615,14.6907513
ORDB04010,2018-02-22,09:41:24,Breakfast,TP,"[('Eggs', 9), ('Coffee', 3), ('Pancake', 2), ('Cereal', 4)]",353.0,-37.80826,144.9567332,0,9.104,11.3873637
ORDZ01790,2018-04-16,11:22:49,Breakfast,NS,"[('Cereal', 6), ('Coffee', 3)]",148.5,37.8135903,144.9572938,0,8.274,13.2072566
ORDI09234,2018-08-14,15:26:11,Lunch,NS,"[('Chicken', 6), ('Steak', 9)]",452.5,-37.8241066,145.0001353,0,10.616,16.2764097
ORDX02080,2018-03-02,10:01:41,Breakfast,BK,"[('Coffee', 10), ('Eggs', 5)]",185.0,-37.8251377,144.9755897,0,4.256,12.0669049
ORDJ05164,2018-01-02,08:00:00,Breakfast,TP,"[('Pancake', 2), ('Coffee', 7), ('Cereal', 2)]",655.0,-37.8271664,144.9941152,1,10.057,6.1755072
ORDB00719,2018-07-01,13:54:55,Lunch,TP,"[('Steak', 2), ('Burger', 1), ('Salad', 1), ('Chicken', 1)]",170.2,-37.8104058,144.9449218,0,10.164,15.3290487
ORDJ10070,2018-11-01,18:08:27,Dinner,TP,"[('Pasta', 2), ('Shrimp', 2)]",163.0,144.981127,-37.8254373,0,9.038,13.2175984
ORDA00445,2018-05-11,12:13:31,Lunch,tp,"[('Burger', 8), ('Steak', 4)]",428.0,-37.800604,144.9655153,0,7.851,14.0775705
ORDK10295,2018-05-12,12:23:39,Lunch,BK,"[('Chicken', 5), ('Fries', 3)]",196.0,-37.8042332,144.9939455,1,5.237,13.0201827
ORDZ06749,2018-07-30,14:55:46,Lunch,NS,"[('Steak', 8), ('Fries', 5), ('Chicken', 6), ('Burger', 5), ('Salad', 5)]",853.0,-37.8121635,144.9737165,0,7.635,13.414331
ORDY04146,2018-10-29,17:58:18,Dinner,TP,"[('Shrimp', 8), ('Pasta', 7), ('Salmon', 10)]",1034.5,-37.8151528,145.0060579,0,11.453,15.1277314
ORDI09790,2018-01-01,08:00:00,Breakfast,NS,"[('Pancake', 6), ('Cereal', 9), ('Eggs', 10)]",554.5,37.8044679,144.9388588,1,9.867,7.0871117
ORDI03370,2018-28-09,16:57:27,Dinner,NS,"[('Fish&Chips', 7), ('Shrimp', 1), ('Salmon', 5), ('Pasta', 1)]",531.5,-37.8063079,144.9498941,0,8.502,14.808559
ORDZ05476,2018-01-01,08:00:00,Breakfast,NS,"[('Coffee', 4), ('Eggs', 5)]",140.0,-37.8041927,144.9587151,0,7.509,6.0199763
ORDX01886,2018-03-04,10:01:41,Breakfast,BK,"[('Coffee', 4), ('Eggs', 4)]",118.0,-37.8155051,144.935688,0,11.096,17.474385
